"","...1","player_name","gameid","playid","avg_speed","max_speed"
"916",6,"Byron Jones",13954,3350569,3.92692307692308,7.33
"917",7,"Casey Hayward Jr.",13964,3357725,3.28336842105263,6.87
"918",8,"Chandon Sullivan",13958,3356965,3.81270588235294,6.19
"919",9,"Charvarius Ward",13966,3357593,2.6948,6.85
"920",10,"Charvarius Ward",13966,3358088,2.75906077348066,8.01
"921",11,"Charvarius Ward",13966,3358570,3.15878787878788,8.55
"922",12,"Chris Harris Jr.",13963,3354611,2.13779411764706,4.93
"923",13,"Chris Harris Jr.",13963,3355865,1.37745562130178,4.48
"924",14,"Chris Harris Jr.",13963,3357130,2.1953125,5.02
"925",15,"Chuck Clark",13956,3356116,3.0651724137931,6.01
"926",16,"Clayton Geathers",13962,3355568,2.12723958333333,6.59
"927",17,"Clayton Geathers",13962,3355662,3.49774590163934,6.61
"928",18,"Damarious Randall",13957,3356022,2.59752252252252,6.99
"929",19,"Damarious Randall",13957,3357308,2.98032786885246,6.87
"930",20,"Darius Slay",13959,3355220,3.34809090909091,7.52
"931",21,"Davontae Harris",13963,3357263,2.86788793103448,8.42
"932",22,"DeAndre Baker",13969,3359371,2.51226666666667,6.38
"933",23,"Deon Bush",13954,3350796,3.7904854368932,6.22
"934",24,"Devin McCourty",13966,3357923,3.15913669064748,5.47
"935",25,"Devin McCourty",13966,3358103,2.67756578947368,5.52
"936",26,"Duron Harmon",13966,3357691,3.69368932038835,6.72
"937",27,"Duron Harmon",13966,3358107,3.20427083333333,6.77
"938",28,"Eddie Jackson",13954,3350782,3.185,5.74
"939",29,"Greedy Williams",13957,3354547,2.84131868131868,8.11
"940",30,"Greedy Williams",13957,3355992,2.21838709677419,6.1
"941",31,"Greedy Williams",13957,3356022,2.08085585585586,6.25
"942",32,"Greedy Williams",13957,3356194,1.54846994535519,5.82
"943",33,"Greedy Williams",13957,3357308,2.5544262295082,6.89
"944",34,"Ha Ha Clinton-Dix",13954,3350705,3.09685714285714,6.6
"945",35,"Ha Ha Clinton-Dix",13954,3350751,4.01094488188976,6.7
"946",36,"Ha Ha Clinton-Dix",13954,3350785,1.87773333333333,4.18
"947",37,"Ha Ha Clinton-Dix",13954,3350787,1.52761194029851,2.32
"948",38,"Isaac Yiadom",13963,3355368,3.67435294117647,7.02
"949",39,"Isaiah Oliver",13955,3356757,4.95045197740113,7.01
"950",40,"J.C. Jackson",13966,3358121,2.29008810572687,6.41
"951",41,"Jalen Ramsey",13968,3358928,3.18561797752809,6.23
"952",42,"Jalen Ramsey",13968,3359012,2.32444444444444,4.57
"953",43,"Jalen Ramsey",13968,3359015,3.01241071428571,7.1
"954",44,"Jalen Ramsey",13968,3359023,1.92866666666667,3.15
"955",45,"Jamel Dean",13962,3356781,2.28619565217391,10.36
"956",46,"Jimmy Smith",13956,3355863,1.98285714285714,4.47
"957",47,"Jimmy Smith",13956,3357262,2.73267857142857,6.39
"958",48,"Jordan Whitehead",13962,3355869,3.44564356435644,8.88
"959",49,"Justin Simmons",13963,3357263,2.11534482758621,5.48
"960",50,"Kareem Jackson",13963,3356831,3.07148351648352,6.21
"961",51,"Kareem Jackson",13963,3356958,2.8258865248227,4.25
"962",52,"Kevin Peterson",13967,3357520,2.58473988439306,6.79
"963",53,"Kevin Peterson",13967,3358450,4.11947826086957,8.56
"964",54,"Marcus Epps",13969,3359174,3.371004784689,7.03
"965",55,"Mike Hilton",13967,3358531,4.80146341463415,6.72
"966",56,"Mike Hughes",13959,3356244,4.15537634408602,8.95
"967",57,"Montae Nicholson",13958,3356190,3.45102941176471,6.28
"968",58,"Ricardo Allen",13955,3356757,2.57203389830508,9.1
"969",59,"Rock Ya-Sin",13962,3355638,2.11588607594937,5.98
"970",60,"Rock Ya-Sin",13962,3355788,2.1820625,6.36
"971",61,"Sam Beal",13969,3359131,3.39673366834171,8.85
"972",62,"Sean Murphy-Bunting",13962,3356564,2.9392972972973,8.99
"973",63,"Steven Nelson",13967,3358544,2.45055118110236,5.22
"974",64,"Terrell Edmunds",13967,3358237,1.56208791208791,4.49
"975",65,"Tre Flowers",13968,3358822,3.85308510638298,8.28
"976",66,"Tre'Davious White",13956,3354703,3.99056603773585,7.14
"977",67,"Trey Marshall",13963,3354611,2.38569852941176,6.42
"978",68,"Trey Marshall",13963,3357263,3.24952586206897,7.39
"979",69,"Troy Hill",13968,3358946,2.97647058823529,6.65
"980",70,"Tye Smith",13965,3358224,2.46654411764706,5.79
"981",71,"Tye Smith",13965,3358498,2.70781609195402,5.77
"982",72,"William Jackson III",13957,3355099,2.97745762711864,5.99
"983",73,"William Jackson III",13957,3355548,2.60759162303665,7.33
"984",74,"Xavier Woods",13954,3350569,4.23509615384615,7.58
"985",1,"A.J. Bouye",13980,3363617,2.57898148148148,6.08
"986",2,"A.J. Bouye",13980,3365124,2.1193023255814,6.11
"987",3,"A.J. Bouye",13980,3365131,3.17736842105263,6.58
"988",4,"A.J. Bouye",13980,3365145,2.85388429752066,9.29
"989",5,"Adrian Amos",13973,3362203,2.92599423631124,7.86
"990",6,"Adrian Amos",13973,3363649,2.14215909090909,3.79
"991",7,"Adrian Amos",13973,3363661,3.09267716535433,7
"992",8,"Adrian Amos",13973,3363668,2.91995901639344,6.63
"993",9,"Adrian Colbert",13976,3361171,3.84051724137931,6.76
"994",10,"Adrian Colbert",13976,3362092,2.9581746031746,6.92
"995",11,"Adrian Colbert",13976,3362101,3.21647727272727,6.63
"996",12,"Andrew Adams",13972,3362904,3.58076530612245,6.84
"997",13,"Andrew Sendejo",13984,3365064,3.65619565217391,6.54
"998",14,"Andrew Sendejo",13984,3365073,3.28928571428571,4.8
"999",15,"Andrew Sendejo",13984,3365091,3.14173913043478,5.46
"1000",16,"B.W. Webb",13971,3361659,2.98937172774869,8.68
"1001",17,"Blake Martinez",13973,3362203,3.78910662824208,7.48
"1002",18,"Blessuan Austin",13970,3360324,3.57865591397849,8.25
"1003",19,"Blessuan Austin",13970,3360331,2.26486842105263,7.67
"1004",20,"Bradley Roby",13974,3362355,5.78875,9.15
"1005",21,"Byron Jones",13982,3364709,4.22530303030303,7.11
"1006",22,"Byron Jones",13982,3364873,3.24539682539683,7.74
"1007",23,"Byron Jones",13982,3364901,4.06179487179487,7.61
"1008",24,"Carlton Davis",13972,3363313,4.44329113924051,7.75
"1009",25,"Carlton Davis",13972,3363334,2.81566666666667,8.17
"1010",26,"Carlton Davis",13972,3363484,3.76376470588235,4.99
"1011",27,"Danny Johnson",13978,3361402,2.04147058823529,5.8
"1012",28,"Darious Williams",13982,3364055,2.448,7.27
"1013",29,"Darious Williams",13982,3364087,3.39892307692308,5.19
"1014",30,"Darnell Savage",13973,3363638,2.80038961038961,4.53
"1015",31,"Deon Bush",13973,3362193,3.02448717948718,3.93
"1016",32,"Devin McCourty",13971,3362372,3.56219858156028,7.06
"1017",33,"Greedy Williams",13981,3363445,3.852,7.19
"1018",34,"Greedy Williams",13981,3363879,1.91842592592593,5.71
"1019",35,"Isaac Yiadom",13975,3362237,3.93720430107527,7.85
"1020",36,"Jalen Thompson",13981,3363947,3.64496774193548,6.84
"1021",37,"Jalen Thompson",13981,3364955,2.53949771689498,6.46
"1022",38,"James Bradberry",13979,3362644,3.79956896551724,8.08
"1023",39,"James Bradberry",13979,3363117,4.11977777777778,9.1
"1024",40,"James Bradberry",13979,3363669,2.82376404494382,7.32
"1025",41,"Jeff Heath",13982,3364873,2.91309523809524,6.02
"1026",42,"Jimmy Moreland",13978,3361675,3.22628318584071,8.95
"1027",43,"Justin Reid",13974,3361275,2.86101123595506,5.11
"1028",44,"Kareem Jackson",13975,3362610,2.89247311827957,5.8
"1029",45,"Kevin Johnson",13977,3365445,3.08633802816901,6.13
"1030",46,"Kevin King",13973,3361962,3.716,7.38
"1031",47,"Kevin King",13973,3362203,3.1236023054755,7.23
"1032",48,"Kevin King",13973,3363621,2.9628,4.96
"1033",49,"Kevin King",13973,3363638,3.06506493506493,6.08
"1034",50,"Kevin King",13973,3363649,1.67897727272727,3.93
"1035",51,"Kevin King",13973,3363661,3.17889763779528,5.09
"1036",52,"LeShaun Sims",13974,3362842,3.89910447761194,7.88
"1037",53,"Levi Wallace",13977,3365364,4.60403846153846,7.76
"1038",54,"Levi Wallace",13977,3365604,4.83115789473684,7.62
"1039",55,"Levi Wallace",13977,3365635,2.58319526627219,6.32
"1040",56,"Linden Stephens",13976,3362092,3.54865079365079,7.82
"1041",57,"Linden Stephens",13976,3362101,4.02578651685393,7.67
"1042",58,"Marcus Epps",13978,3363636,2.07401639344262,5.99
"1043",59,"Marcus Epps",13978,3363646,2.47457516339869,6.71
"1044",60,"Marcus Maye",13970,3360367,3.42298611111111,7.08
"1045",61,"Michael Davis",13984,3364131,3.48094117647059,8.21
"1046",62,"Nate Brooks",13976,3362060,2.29473214285714,5.12
"1047",63,"Nevin Lawson",13980,3364271,4.80490740740741,9.34
"1048",64,"Nevin Lawson",13980,3364613,2.81417808219178,7.48
"1049",65,"P.J. Williams",13985,3365748,3.32146853146853,7.86
"1050",66,"Pierre Desir",13985,3365739,5.45940298507463,8.37
"1051",67,"Prince Amukamara",13973,3361165,5.55851851851852,9.31
"1052",68,"Prince Amukamara",13973,3361878,2.976,6.57
"1053",69,"Prince Amukamara",13973,3362160,3.55393258426966,6.31
"1054",70,"Prince Amukamara",13973,3362193,2.54448717948718,4.39
"1055",71,"Rashaan Melvin",13972,3362458,3.33172588832487,8.19
"1056",72,"Sean Murphy-Bunting",13972,3363334,2.7954,8.84
"1057",73,"Sidney Jones",13978,3363636,1.46622950819672,3.89
"1058",74,"Stephon Gilmore",13971,3362753,2.496,6.95
"1059",75,"Terrell Edmunds",13977,3365499,3.71616279069767,6.67
"1060",76,"Tramon Williams",13973,3362203,3.73527377521614,7.65
"1061",77,"Tre Flowers",13979,3362121,2.87158620689655,7.17
"1062",78,"Tre Flowers",13979,3362757,1.71276073619632,6.57
"1063",79,"Tre Flowers",13979,3363381,3.69396825396825,8.35
"1064",1,"Aaron Colvin",13997,3372311,3.08354037267081,8.58
"1065",2,"Aaron Colvin",13997,3373910,4.45496,8.43
"1066",3,"Adrian Colbert",13995,3373941,3.189375,5.48
"1067",4,"Adrian Colbert",13995,3373949,3.40654761904762,6.82
"1068",5,"Ahkello Witherspoon",13989,3370692,3.60935897435897,7.05
"1069",6,"Amani Hooker",13993,3372729,2.19752941176471,6.51
"1070",7,"Armani Watts",14000,3375437,2.8231914893617,4.73
"1071",8,"Bradley Roby",13990,3368969,3.18172839506173,7.97
"1072",9,"Bradley Roby",13990,3369043,2.34645161290323,4.89
"1073",10,"Bradley Roby",13990,3369049,1.85637168141593,5.49
"1074",11,"Brian Poole",13996,3373645,3.42645833333333,7.63
"1075",12,"Byron Jones",13998,3374357,1.9341,6.76
"1076",13,"Charvarius Ward",14000,3375546,3.044,5.56
"1077",14,"Chris Harris Jr.",13986,3373873,2.2048275862069,6.47
"1078",15,"Darius Slay",13986,3373918,3.3820202020202,5.66
"1079",16,"Darius Slay",13986,3374277,6.15785714285714,9.94
"1080",17,"Darqueze Dennard",13995,3372965,2.30078431372549,4.59
"1081",18,"Delano Hill",13999,3374239,4.80551401869159,8.72
"1082",19,"Delano Hill",13999,3374341,3.89119266055046,5.18
"1083",20,"Erik Harris",13988,3374930,2.67578947368421,5.53
"1084",21,"Greedy Williams",13992,3371736,3.1948031496063,8.93
"1085",22,"Greedy Williams",13992,3372572,2.54450819672131,5.53
"1086",23,"Greedy Williams",13992,3372727,1.47503448275862,5.29
"1087",24,"Harrison Smith",14001,3376151,3.68721518987342,5.15
"1088",25,"Harrison Smith",14001,3376271,3.23,5.36
"1089",26,"Isaac Yiadom",13986,3374031,2.74145631067961,4.98
"1090",27,"Jalen Thompson",13999,3374640,2.79398148148148,5.22
"1091",28,"Jalen Thompson",13999,3375170,4.39184615384615,6.34
"1092",29,"Jalen Thompson",13999,3375186,4.09,6.08
"1093",30,"Justin Reid",13990,3369043,1.98290322580645,5.26
"1094",31,"Justin Reid",13990,3369049,1.63017699115044,3.78
"1095",32,"Landon Collins",13997,3373883,2.38947712418301,4.86
"1096",33,"Landon Collins",13997,3373910,1.33664,4.13
"1097",34,"LeShaun Sims",13993,3372114,3.38428571428571,6.85
"1098",35,"LeShaun Sims",13993,3372513,3.90301204819277,6.81
"1099",36,"LeShaun Sims",13993,3372641,3.75954022988506,8.39
"1100",37,"Levi Wallace",13987,3369829,3.71518867924528,6.29
"1101",38,"Logan Ryan",13993,3373331,5.30178571428571,9.05
"1102",39,"Malik Hooker",13994,3372181,4.46844444444444,7.08
"1103",40,"Malik Hooker",13994,3373217,3.57056179775281,5.87
"1104",41,"Marcus Epps",13998,3375084,3.43231292517007,4.9
"1105",42,"Mike Hughes",14001,3376148,4.09271739130435,6.83
"1106",43,"Mike Hughes",14001,3376154,4.29831775700935,9.56
"1107",44,"Montae Nicholson",13997,3373910,2.37576,7.01
"1108",45,"Patrick Peterson",13999,3374640,2.1912962962963,6.01
"1109",46,"Patrick Peterson",13999,3374836,3.1958407079646,7.6
"1110",47,"Prince Amukamara",14000,3375402,4.18292452830189,7.3
"1111",48,"Prince Amukamara",14000,3375411,4.76022222222222,8.11
"1112",49,"Prince Amukamara",14000,3375521,4.16605504587156,7.95
"1113",50,"Rasul Douglas",13998,3374492,2.88018518518519,6.5
"1114",51,"Rasul Douglas",13998,3374866,2.14056910569106,5.25
"1115",52,"Rasul Douglas",13998,3375076,2.92851851851852,7.27
"1116",53,"Rasul Douglas",13998,3375084,2.18503401360544,5.7
"1117",54,"Rasul Douglas",13998,3375091,2.80727941176471,5.55
"1118",55,"Rasul Douglas",13998,3375141,3.00083333333333,6.4
"1119",56,"Rock Ya-Sin",13994,3372448,2.58415730337079,7.49
"1120",57,"Rock Ya-Sin",13994,3373252,4.35831932773109,7.17
"1121",58,"Rodney McLeod",13998,3374608,2.34630136986301,6.63
"1122",59,"Rodney McLeod",13998,3374720,2.42,6.86
"1123",60,"Ross Cockrell",13994,3372010,6.32150684931507,9.26
"1124",61,"Ross Cockrell",13994,3372470,5.389125,8.67
"1125",62,"Stephon Gilmore",13987,3369353,3.04666666666667,6.11
"1126",63,"Steve Longa",13986,3374360,3.66878787878788,7.27
"1127",64,"Steven Nelson",13996,3372146,3.37581081081081,7.25
"1128",65,"Steven Nelson",13996,3373375,3.94478260869565,8.99
"1129",66,"Tae Hayes",13995,3372502,2.48608,6.94
"1130",67,"Tae Hayes",13995,3372655,3.49847457627119,6.09
"1131",68,"Tae Hayes",13995,3373775,4.55732142857143,6.21
"1132",69,"Tae Hayes",13995,3373822,2.87481132075472,5.71
"1133",70,"Tae Hayes",13995,3373941,4.54515625,6.62
"1134",71,"Tae Hayes",13995,3373949,3.61297619047619,5.61
"1135",72,"Tae Hayes",13995,3373962,1.41323863636364,5.48
"1136",73,"Tre Flowers",13999,3375058,3.817890625,9.05
"1137",74,"Trey Marshall",13986,3374031,4.45941747572816,5.9
"1138",75,"Will Parks",13986,3374624,2.666,4.77
"1139",76,"Xavier Rhodes",14001,3376189,4.27275862068965,6.2
"1140",1,"Aaron Colvin",14004,3385457,2.85822033898305,6.99
"1141",2,"Aaron Colvin",14004,3385674,2.86704,6.26
"1142",3,"Adrian Colbert",14008,3385153,3.23415584415584,4.48
"1143",4,"Adrian Colbert",14008,3385177,1.53349397590361,3.94
"1144",5,"Ahkello Witherspoon",14017,3387868,4.17387755102041,6.95
"1145",6,"Ahkello Witherspoon",14017,3388079,5.18523076923077,8.51
"1146",7,"Amani Hooker",14014,3386442,2.724453125,6.65
"1147",8,"Amani Oruwariye",14005,3385367,2.81728971962617,4.55
"1148",9,"Andrew Adams",14010,3383687,2.60707692307692,7.02
"1149",10,"B.W. Webb",14003,3382942,3.31526595744681,7.87
"1150",11,"B.W. Webb",14003,3385179,1.83977678571429,5.31
"1151",12,"B.W. Webb",14003,3385322,2.9189932885906,6.23
"1152",13,"Bradley McDougald",14017,3387893,3.112,5.5
"1153",14,"Casey Hayward Jr.",14006,3383320,3.90217391304348,7.81
"1154",15,"Casey Hayward Jr.",14006,3383594,3.7497247706422,5.87
"1155",16,"Casey Hayward Jr.",14006,3383613,4.665,7.64
"1156",17,"Casey Hayward Jr.",14006,3383655,4.61797872340426,6.27
"1157",18,"Casey Hayward Jr.",14006,3383718,3.35424528301887,5.59
"1158",19,"Casey Hayward Jr.",14006,3383846,3.73257575757576,7.1
"1159",20,"Casey Hayward Jr.",14006,3383855,3.99739130434783,7.09
"1160",21,"Casey Hayward Jr.",14006,3384172,3.27746666666667,6.11
"1161",22,"Casey Hayward Jr.",14006,3384765,2.99320987654321,6.5
"1162",23,"Charvarius Ward",14006,3383947,4.26425925925926,6.58
"1163",24,"Coty Sensabaugh",14004,3385674,3.10024,7.94
"1164",25,"Darious Williams",14016,3386296,3.45011235955056,7.55
"1165",26,"Daryl Worley",14015,3386753,2.47604651162791,4.38
"1166",27,"Daryl Worley",14015,3387165,3.55662162162162,6.14
"1167",28,"David Long Jr.",14016,3386522,2.94939024390244,7.64
"1168",29,"Dont'e Deayon",14016,3387720,3.61672,7.51
"1169",30,"Dont'e Deayon",14016,3387731,2.28526666666667,8.79
"1170",31,"Emmanuel Moseley",14017,3388126,3.39628571428571,6.33
"1171",32,"Eric Weddle",14016,3387731,1.4348,2.52
"1172",33,"Erik Harris",14015,3386158,3.37445652173913,5.56
"1173",34,"Erik Harris",14015,3386753,2.60139534883721,4
"1174",35,"Isaac Yiadom",14015,3387672,3.061375,6.97
"1175",36,"Jamal Adams",14002,3383322,3.27570588235294,6.7
"1176",37,"Jamel Dean",14010,3383786,2.5679381443299,6.97
"1177",38,"James Bradberry",14011,3383128,2.16005882352941,6.49
"1178",39,"James Bradberry",14011,3384420,3.2834375,5.99
"1179",40,"Jessie Bates III",14003,3385317,2.11384,4.93
"1180",41,"Jimmie Ward",14017,3387951,3.58913461538462,6.48
"1181",42,"Justin Hardee",14011,3385242,2.74,7.17
"1182",43,"Justin Hardee",14011,3385270,3.28384615384615,7.29
"1183",44,"Kenny Ladler",14004,3386735,2.82666666666667,4.2
"1184",45,"Kevin Johnson",14002,3383005,3.85063291139241,7.19
"1185",46,"Kurt Coleman",14002,3383518,3.81106060606061,8.4
"1186",47,"Logan Ryan",14014,3385521,3.15304635761589,6.61
"1187",48,"Malik Hooker",14012,3386426,3.06863636363636,4.8
"1188",49,"Marcus Epps",14009,3387709,2.28495798319328,6.06
"1189",50,"Marcus Maye",14002,3383874,4.50197674418605,8.92
"1190",51,"Nate Brooks",14008,3383188,3.38238938053097,7.92
"1191",52,"Nate Brooks",14008,3383504,4.12426966292135,8.83
"1192",53,"Nate Brooks",14008,3385153,3.10636363636364,5.58
"1193",54,"Nate Brooks",14008,3385177,2.94596385542169,6.89
"1194",55,"Patrick Peterson",14016,3385895,4.63296703296703,7.15
"1195",56,"Rasul Douglas",14009,3386757,3.71345794392523,8.56
"1196",57,"Rasul Douglas",14009,3387697,2.50208333333333,5.54
"1197",58,"Rasul Douglas",14009,3387754,2.10206896551724,4.75
"1198",59,"Rock Ya-Sin",14012,3386417,3.116,7.07
"1199",60,"Rock Ya-Sin",14012,3386811,4.57272727272727,7.71
"1200",61,"Rock Ya-Sin",14012,3386833,4.22409836065574,7.25
"1201",62,"Rodney McLeod",14009,3385631,3.5471568627451,5.82
"1202",63,"Rodney McLeod",14009,3387382,3.09441666666667,5.67
"1203",64,"Rodney McLeod",14009,3387549,2.50153846153846,5.96
"1204",65,"Rodney McLeod",14009,3387558,1.331,4.82
"1205",66,"Rodney McLeod",14009,3387590,2.4644262295082,6.68
"1206",67,"Rodney McLeod",14009,3387609,2.84810945273632,5.77
"1207",68,"Rodney McLeod",14009,3387729,1.97449541284404,5.31
"1208",69,"Ross Cockrell",14011,3383860,2.39034722222222,5.45
"1209",70,"Ross Cockrell",14011,3384032,3.16393103448276,8.03
"1210",71,"Sean Murphy-Bunting",14010,3383255,3.55365591397849,5.4
"1211",72,"Steven Nelson",14013,3386312,2.9288,8.23
"1212",73,"Steven Nelson",14013,3386320,3.37062992125984,7.71
"1213",74,"Taron Johnson",14002,3383518,2.89393939393939,6.23
"1214",75,"Taron Johnson",14002,3384657,4.42492957746479,6.83
"1215",76,"Tavon Wilson",14005,3383364,2.21193798449612,5.18
"1216",77,"Taylor Rapp",14016,3386322,3.46648351648352,6.28
"1217",78,"Taylor Rapp",14016,3387731,1.74926666666667,3.76
"1218",79,"Trey Marshall",14015,3387610,4.37922480620155,6.71
"1219",80,"Trey Marshall",14015,3387799,3.676375,5.87
"1220",81,"Trey Marshall",14015,3387806,3.04397590361446,6.2
"1221",82,"Tye Smith",14014,3387348,3.69242105263158,8.47
"1222",83,"Walt Aikens",14008,3384820,3.48006944444444,8.58
